,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1027,松江,500,175万,17249元,外环外,保利西子湾(松江松江大学城)地图,sh4698947举报假一赔百细则,3室2厅1卫,有(一梯二户),112.72平,暂无数据,中区/14层,精装,南北,暂无数据,满五,置换,住宅 - 公寓,43990元/平,2008~2010年,住宅 - 厂房、住宅 - 公寓、商业类,70栋,3521户,上海保利物业管理、保利物业,上海城乾房地产开发有限公司,47套在售二手房45套在租房源,
1028,杨浦,795,278.2万,27425元,内中环,佳龙花园(杨浦黄兴公园)地图,sh4698917举报假一赔百细则,2室2厅1卫,有(一梯二户),90.23平,暂无数据,低区/14层,精装,南北,暂无数据,满五,暂无数据,住宅 - 公寓,82371元/平,2004~2005年,住宅 - 公寓,60栋,1850户,上海陆家嘴物业管理有限公司,上海建工佳龙房产有限公司,19套在售二手房6套在租房源,
1029,浦东,265,92.8万,9142元,外环外,绿海家园(浦东川沙)地图,sh4698641举报假一赔百细则,2室1厅1卫,暂无数据,66.17平,暂无数据,中区/6层,中装,南,暂无数据,满五,置换,住宅 - 公寓,37929元/平,1994~2004年,住宅 - 公寓,89栋,1134户,上海吉松物业管理中心,绿城集团,29套在售二手房3套在租房源,
1030,松江,195,68.2万,6727元,外环外,人乐一村(松江松江老城)地图,sh4698624举报假一赔百细则,2室1厅1卫,暂无数据,52.0平,暂无数据,高区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,39443元/平,1981~1997年,住宅 - 公寓,42栋,715户,永开置业,人龙房地产开发有限公司,11套在售二手房0套在租房源,
1031,浦东,318,111.3万,10970元,外环外,华沙一村(浦东川沙)地图,sh4698462举报假一赔百细则,2室1厅1卫,暂无数据,75.86平,暂无数据,中区/6层,简装,南,暂无数据,满五,置换,住宅 - 公寓,42321元/平,1994~1996年,住宅 - 公寓,23栋,254户,上海浦东华沙物业有限公司,华明房产开发有限公司,2套在售二手房2套在租房源,
1032,虹口,255,89.2万,8797元,内环内,祥德路139弄(虹口鲁迅公园)地图,sh4698443举报假一赔百细则,1室1厅1卫,暂无数据,35.93平,暂无数据,中区/2层,简装,暂无数据,暂无数据,满五,暂无数据,住宅 - 公寓,70971元/平,1968~1981年,住宅 - 公寓,5栋,87户,无,暂无信息,1套在售二手房0套在租房源,
1033,宝山,290,101.5万,10004元,中外环,逸仙一村(宝山高境)地图,sh4698256举报假一赔百细则,2室1厅1卫,暂无数据,61.37平,暂无数据,高区/5层,简装,南,2010-05-05,满五,置换,住宅 - 公寓,50988元/平,1988~1993年,住宅 - 公寓,78栋,1563户,上海高境物业管理有限公司,宝钢集团有限公司,10套在售二手房5套在租房源,
1034,浦东,1150,402.5万,39672元,内环内,山水国际(浦东源深)地图,sh4697815举报假一赔百细则,2室2厅2卫,有(二梯三户),109.42平,暂无数据,高区/29层,精装,南,2006-06-10,满五,折现,住宅 - 公寓,103856元/平,2006年,住宅 - 公寓,23栋,1042户,上海理家物业管理有限公司,上海陆洋泾经济联合发展有限公司、上海陆洋公司,9套在售二手房24套在租房源,
1035,黄浦,320,112万,11039元,内环内,中复小区(黄浦豫园)地图,sh4697580举报假一赔百细则,1室1厅1卫,暂无数据,40.79平,暂无数据,低区/6层,精装,南,暂无数据,满五,暂无数据,住宅 - 公寓,77933元/平,1981~1989年,住宅 - 公寓,10栋,226户,上海新东门物业管理有限公司,暂无信息,2套在售二手房0套在租房源,
1036,徐汇,1230,430.5万,42432元,内环内,凯旋花苑(徐汇徐家汇)地图,sh4697441举报假一赔百细则,3室2厅2卫,有(二梯六户),135.96平,暂无数据,低区/30层,简装,南北,2003-07-11,满五,折现,住宅 - 公寓,95039元/平,1999~2003年,住宅 - 公寓、商业类,3栋,500户,新加坡怡安物业管理有限公司,上海泛伟置业有限公司,10套在售二手房6套在租房源,
1037,徐汇,450,157.5万,15524元,内中环,健安坊(徐汇康健)地图,sh4696394举报假一赔百细则,2室1厅1卫,暂无数据,64.0平,暂无数据,中区/4层,简装,南北,2007-07-04,满五,置换,住宅 - 公寓,71642元/平,1991~1994年,住宅 - 公寓,49栋,511户,上海安得物业管理有限公司、上海中房物业管理有限公司,上海汇成建设发展有限公司,6套在售二手房2套在租房源,
1038,黄浦,520,182万,17939元,内环内,瑞福北大楼(黄浦豫园)地图,sh4695852举报假一赔百细则,2室2厅1卫,有(二梯十五户),62.37平,暂无数据,中区/23层,简装,东西,暂无数据,满五,折现,住宅 - 公寓,87052元/平,1990年,住宅 - 公寓,1栋,328户,上海瑞福房产物业有限公司,瑞福房地产开发,5套在售二手房1套在租房源,
1039,浦东,399,139.6万,13764元,内中环,培花久远公寓(浦东北蔡)地图,sh4695683举报假一赔百细则,2室1厅1卫,有(一梯二户),65.79平,暂无数据,中区/7层,中装,南北,2010-06-08,满五,折现,住宅 - 公寓,62327元/平,1997~2000年,住宅 - 公寓,86栋,1112户,华新物业公司、舒远物业,上海久禄企业发展有限公司,18套在售二手房6套在租房源,
1040,杨浦,360,126万,12419元,内环内,眉州路515弄(杨浦东外滩)地图,sh4695505举报假一赔百细则,2室1厅1卫,有(一梯二户),55.38平,暂无数据,高区/7层,暂无数据,南,暂无数据,满五,置换,住宅 - 公寓,66265元/平,1986~1998年,住宅 - 公寓,40栋,1045户,新外滩物业管理公司、外滩物业,眉山合作社,23套在售二手房8套在租房源,
1041,宝山,575,201.2万,19836元,中外环,逸仙华庭(宝山高境)地图,sh4695079举报假一赔百细则,2室2厅1卫,暂无数据,95.5平,暂无数据,高区/6层,精装,南北,2006-11-16,满五,折现,住宅 - 公寓,61724元/平,2006年,住宅 - 公寓,63栋,1001户,上海沙田物业管理有限公司,上海泽欣房地产开发有限公司,9套在售二手房2套在租房源,
1042,闵行,575,201.2万,19836元,中外环,蓝色港湾（公寓）(闵行古美)地图,sh4694931举报假一赔百细则,2室2厅1卫,暂无数据,94.28平,暂无数据,高区/6层,毛坯,南,2005-07-13,满五,折现,住宅 - 公寓,59970元/平,2000~2004年,住宅 - 公寓,130栋,1866户,上海上工业物业公司、上房物业、上服物业,上海博馨房地产开发有限公司,23套在售二手房14套在租房源,
1043,闵行,310,108.5万,10694元,中外环,古美西路420弄(闵行古美)地图,sh4694900举报假一赔百细则,1室1厅1卫,暂无数据,50.07平,暂无数据,低区/6层,简装,南,1998-07-01,满五,折现,住宅 - 公寓,56822元/平,1995~1996年,住宅 - 公寓、住宅 - 新里,112栋,1368户,万达物业管理有限公司、万达物业,古美集团公司,26套在售二手房13套在租房源,
1044,徐汇,315,110.2万,10867元,内中环,康宁坊(徐汇康健)地图,sh4694483举报假一赔百细则,1室1厅1卫,暂无数据,43.4平,暂无数据,低区/6层,精装,南,暂无数据,满五,折现,住宅 - 公寓,68793元/平,1990~1998年,住宅 - 公寓,41栋,950户,上海同康物业管理公司、上海银浩物业管理有限公司,上海浩银实业有限公司,10套在售二手房3套在租房源,
1045,徐汇,450,157.5万,15524元,内环内,宛平南路268弄(徐汇徐家汇)地图,sh4693323举报假一赔百细则,2室1厅1卫,暂无数据,50.49平,暂无数据,中区/4层,精装,南北,暂无数据,满五,折现,住宅 - 公寓,住宅 - 公寓,12栋,240户,徐房物业,上海徐汇房产经营有限公司,4套在售二手房2套在租房源,,,
1046,杨浦,195,68.2万,6727元,内中环,内江二村(杨浦周家嘴路)地图,sh4693312举报假一赔百细则,1室1厅1卫,暂无数据,36.15平,暂无数据,中区/6层,简装,南,暂无数据,满五,置换,住宅 - 公寓,59745元/平,1989~1993年,住宅 - 公寓,34栋,1338户,百辛物业,江苏南通三建集团有限公司,32套在售二手房5套在租房源,
1047,普陀,1380,483万,47606元,内环内,半岛花园(普陀长寿路)地图,sh4693174举报假一赔百细则,4室2厅2卫,有(二梯五户),178.02平,暂无数据,低区/32层,精装,南北,暂无数据,满五,置换,住宅 - 公寓,74386元/平,2000~2003年,住宅 - 公寓、住宅 - 新里,9栋,1329户,上海联源物业发展有限公司、联源物业,上海世纪之门置业发展有限公司、世纪房产,9套在售二手房5套在租房源,
1048,闵行,355,124.2万,12247元,外环外,浦江世博家园八街坊(闵行浦江)地图,sh4693034举报假一赔百细则,2室2厅1卫,暂无数据,76.47平,暂无数据,高区/5层,毛坯,南北,2007-04-21,满五,折现,住宅 - 公寓,46977元/平,2006年,住宅 - 公寓,97栋,1362户,上海闵行陈行物业管理有限公司,上海世博土地控股有限公司,16套在售二手房1套在租房源,
1049,徐汇,365,127.7万,12591元,内中环,宛南六村(徐汇龙华)地图,sh4692826举报假一赔百细则,2室1厅1卫,暂无数据,48.67平,暂无数据,高区/6层,中装,南北,暂无数据,满五,折现,住宅 - 公寓,78718元/平,1980~1981年,住宅 - 公寓,43栋,952户,上海枫林物业有限公司、枫林物业,上海徐汇房产经营有限公司,8套在售二手房11套在租房源,
1050,青浦,218,76.3万,7520元,外环外,界泾港新村(青浦夏阳)地图,sh4692678举报假一赔百细则,3室1厅1卫,暂无数据,66.0平,暂无数据,高区/6层,简装,南北,2000-10-12,满五,置换,住宅 - 公寓,33022元/平,1996~2010年,住宅 - 公寓、住宅 - 新里,38栋,945户,上海青浦青房物业管理有限公司、青房物业,青浦房地产开发有限公司,16套在售二手房6套在租房源,
1051,嘉定,380,133万,13109元,外环外,嘉丰佳苑(嘉定嘉定老城)地图,sh4692651举报假一赔百细则,3室2厅2卫,暂无数据,126.12平,暂无数据,低区/6层,精装,南北,2009-06-12,满五,置换,住宅 - 公寓,28482元/平,2003年,住宅 - 公寓,52栋,688户,上海广厦物业管理有限公司,上海嘉丰西区置业有限公司、嘉丰置业,11套在售二手房5套在租房源,
1052,宝山,440,154万,15179元,外环外,东方丽都(宝山杨行)地图,sh4692637举报假一赔百细则,3室2厅1卫,暂无数据,110.75平,暂无数据,低区/6层,精装,南,2011-06-01,满五,置换,住宅 - 公寓,41348元/平,2006~2011年,住宅 - 公寓,85栋,1144户,上海置沪物业管理有限公司、上海宝房集团大楼物业管理有限公司,上海置沪房地产开发有限公司,19套在售二手房5套在租房源,
1053,嘉定,205,71.8万,7072元,外环外,紫荆四村(嘉定安亭)地图,sh4692613举报假一赔百细则,2室1厅1卫,暂无数据,66.7平,暂无数据,低区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,28929元/平,1989~1999年,住宅 - 公寓、住宅 - 新里,70栋,903户,自主物业、上海众达物业有限公司,上海新申房产建设有限公司,17套在售二手房4套在租房源,
1054,闵行,600,210万,20698元,外环外,绿水家园(闵行莘庄)地图,sh4692084举报假一赔百细则,2室2厅2卫,有(一梯二户),112.5平,暂无数据,低区/14层,简装,南北,2006-06-01,满五,折现,住宅 - 公寓,57599元/平,2005年,住宅 - 公寓,25栋,672户,上海东慧庄原物业管理有限公司、东慧物业,上海莘松房地产公司、莘松开发商,13套在售二手房1套在租房源,
1055,徐汇,320,112万,11039元,内中环,钦江大楼(徐汇漕河泾)地图,sh4691947举报假一赔百细则,1室1厅1卫,有(一梯十五户),44.94平,暂无数据,高区/16层,精装,北,暂无数据,满五,置换,住宅 - 公寓,63249元/平,1997年,住宅 - 公寓,1栋,174户,徐房物业,上海中凯企业集团有限公司、中凯集团,4套在售二手房2套在租房源,
1056,虹口,238,83.3万,8210元,内环内,密云路471弄(虹口曲阳)地图,sh4691930举报假一赔百细则,1室1厅1卫,暂无数据,35.48平,暂无数据,中区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,70737元/平,1983~1988年,住宅 - 公寓,60栋,1598户,上海江城物业有限公司、大柏树物业,虹房置业,19套在售二手房11套在租房源,
1057,浦东,330,115.5万,11384元,外环外,沙田公寓(浦东川沙)地图,sh4691716举报假一赔百细则,3室1厅1卫,暂无数据,89.25平,暂无数据,低区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,36170元/平,1994~1995年,住宅 - 公寓,49栋,588户,上海东道置业有限公司,上海沙田房地产开发有限责任公司、上海沙田房地产有限责任公司,15套在售二手房3套在租房源,
1058,徐汇,750,262.5万,25873元,内环内,玉兰花苑(徐汇徐家汇)地图,sh4691501举报假一赔百细则,2室2厅1卫,有(二梯六户),120.02平,暂无数据,高区/25层,简装,南,暂无数据,满五,折现,住宅 - 公寓,79403元/平,1992~1994年,住宅 - 公寓,5栋,836户,上海上房物业管理有限公司昆山分公司、上房物业,上海市城市建设综合开发有限公司,11套在售二手房17套在租房源,
1059,长宁,450,157.5万,15524元,内环内,镇宁路465弄(长宁镇宁路)地图,sh4690634举报假一赔百细则,2室1厅1卫,暂无数据,52.52平,暂无数据,低区/6层,简装,南北,2000-04-01,满五,置换,住宅 - 公寓,84755元/平,1911~1993年,住宅 - 公寓,117栋,1656户,上海宝隆物业管理有限公司,无开发商,26套在售二手房5套在租房源,
1060,闵行,560,196万,19318元,外环外,名都新城(闵行莘庄)地图,sh4690063举报假一赔百细则,2室2厅1卫,有(二梯四户),111.04平,暂无数据,中区/11层,精装,南,2002-10-03,满五,其它,住宅 - 公寓,65957元/平,2001~2005年,住宅 - 公寓,92栋,2188户,上海仲源物业管理有限公司,上海仲盛集团有限公司、上海仲盛企业发展有限公司,22套在售二手房19套在租房源,
1061,闵行,390,136.5万,13454元,中外环,龙柏四村三小区(闵行龙柏)地图,sh4689838举报假一赔百细则,2室1厅1卫,暂无数据,64.48平,暂无数据,中区/6层,简装,南,2000-02-12,满五,置换,住宅 - 公寓,58049元/平,1996年,住宅 - 公寓,79栋,996户,龙柏物业、龙柏物业,上海县房地产,10套在售二手房1套在租房源,
1062,浦东,460,161万,15869元,中外环,御桥花园(浦东御桥)地图,sh4689718举报假一赔百细则,3室2厅1卫,暂无数据,80.64平,暂无数据,低区/6层,中装,南,2009-02-02,满五,置换,住宅 - 公寓,54415元/平,1996~2005年,住宅 - 公寓,149栋,2161户,上海物业,上海御桥发展有限公司,30套在售二手房11套在租房源,
1063,普陀,850,297.5万,29323元,内环内,光复新苑(普陀武宁)地图,sh4689262举报假一赔百细则,3室2厅1卫,暂无数据,105.68平,暂无数据,低区/6层,暂无数据,暂无数据,暂无数据,满五,折现,住宅 - 公寓,76697元/平,1995~2002年,住宅 - 公寓,14栋,233户,自主物业、上海杨浦科技创业中心有限公司,上海杨浦科技创业中心有限公司、中心集团,8套在售二手房1套在租房源,
1064,浦东,690,241.5万,23803元,内环内,金桂小区(浦东花木)地图,sh4689043举报假一赔百细则,3室1厅1卫,暂无数据,89.41平,暂无数据,中区/6层,精装,南,2003-09-26,满五,置换,住宅 - 公寓,84800元/平,1993~1997年,住宅 - 公寓,73栋,1072户,上海浦东新区花木物业公司、花木物业,暂无信息,20套在售二手房15套在租房源,
1065,长宁,1495,523.2万,51573元,内中环,强生古北花园(长宁古北)地图,sh4688847举报假一赔百细则,3室2厅2卫,有(一梯二户),144.06平,暂无数据,高区/17层,精装,南,2008-08-19,满五,折现,住宅 - 公寓,93946元/平,2007年,住宅 - 公寓、商业类、住宅 - 写字楼,16栋,546户,上海新古北物业管理有限公司、古北物业、上海物业,上海古强房地产开发有限公司,13套在售二手房13套在租房源,
