,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
743,闵行,498,174.3万,17180元,中外环,静安新城（五区）(闵行静安新城)地图,sh4698053举报假一赔百细则,3室1厅1卫,暂无数据,83.75平,暂无数据,中区/6层,简装,南,2015-08-06,满二,折现,住宅 - 公寓,61868元/平,1997~1998年,住宅 - 公寓,90栋,1186户,上海市静安新城物业、静安物业,静安置业,15套在售二手房5套在租房源
744,青浦,330,115.5万,11384元,外环外,旭辉玫瑰湾(青浦盈浦)地图,sh4697385举报假一赔百细则,3室2厅1卫,有(一梯二户),89.98平,暂无数据,中区/14层,简装,南,暂无数据,满二,置换,住宅 - 公寓,36438元/平,2012年,住宅 - 公寓,70栋,1255户,上海永升物业管理有限公司,上海旭博置业有限公司,23套在售二手房6套在租房源
745,长宁,360,126万,12419元,内环内,化工小区（长宁）(长宁新华路)地图,sh4696994举报假一赔百细则,2室0厅1卫,暂无数据,51.07平,暂无数据,高区/6层,精装,南北,2015-04-03,满二,置换,住宅 - 公寓,81391元/平,1985年,住宅 - 公寓,20栋,305户,上海新华物业有限公司、新华物业,长宁集团,11套在售二手房5套在租房源
746,徐汇,1400,490万,48296元,内环内,尊园(徐汇徐家汇)地图,sh4695219举报假一赔百细则,3室2厅2卫,有(三梯三户),152.45平,暂无数据,低区/37层,豪装,南北,2013-03-24,满二,折现,住宅 - 公寓,97031元/平,2003年,住宅 - 公寓,3栋,396户,上海浦江物业有限公司、浦江物业,上海吉发投资有限公司,10套在售二手房11套在租房源
747,松江,230,80.5万,7934元,外环外,九峰小区(松江松江老城)地图,sh4694915举报假一赔百细则,2室1厅1卫,暂无数据,57.8平,暂无数据,中区/6层,精装,南,2015-09-28,满二,其它,住宅 - 公寓,34576元/平,1978~2001年,住宅 - 公寓,153栋,1625户,孜诚置业,上海聚英房地产开发有限公司,10套在售二手房2套在租房源
748,闵行,460,161万,15869元,内中环,天鸿公寓(闵行金虹桥)地图,sh4693256举报假一赔百细则,1室1厅1卫,有(一梯三户),61.53平,暂无数据,低区/18层,暂无数据,暂无数据,2015-07-05,满二,置换,住宅 - 公寓,住宅 - 公寓,12栋,460户,上海东莲物业管理有限公司、东莲物业,上海天鸿房地产开发有限公司、上海天鸿置业投资有限公司,12套在售二手房15套在租房源,,
749,虹口,258,90.3万,8900元,中外环,民华小区(虹口江湾镇)地图,sh4691760举报假一赔百细则,1室1厅1卫,暂无数据,48.16平,暂无数据,中区/6层,暂无数据,暂无数据,2013-07-26,满二,置换,住宅 - 公寓,53110元/平,1989~1994年,住宅 - 公寓,31栋,608户,上海爱仁物业有限公司,天津投资有限公司,12套在售二手房5套在租房源
750,长宁,996,348.6万,34359元,内中环,马赛花园(长宁古北)地图,sh4691523举报假一赔百细则,3室2厅2卫,有(一梯三户),166.16平,暂无数据,低区/13层,精装,南,2015-08-28,满二,置换,住宅 - 公寓,64952元/平,1996年,住宅 - 公寓,8栋,225户,上海古北物业管理有限公司、上海北方物业管理有限公司、古北物业,上海新长宁（集团）有限公司、长宁集团,7套在售二手房5套在租房源
751,嘉定,280,98万,9659元,外环外,爱德佳苑一期(嘉定江桥)地图,sh4689565举报假一赔百细则,1室1厅1卫,有(一梯三户),65.82平,暂无数据,低区/11层,简装,南,2014-07-19,满二,置换,住宅 - 公寓,42355元/平,2010~2011年,住宅 - 公寓,36栋,786户,上海欣纪物业管理有限公司,上海金丽华房地产发展有限公司,11套在售二手房0套在租房源
752,徐汇,500,175万,17249元,内环内,王家堂小区(徐汇徐家汇)地图,sh4689110举报假一赔百细则,2室1厅1卫,暂无数据,58.86平,暂无数据,高区/6层,精装,西南,2013-06-01,满二,置换,住宅 - 公寓,92586元/平,1983~1996年,住宅 - 公寓、住宅 - 写字楼、住宅 - 新里,31栋,640户,上海高建物业有限公司,集资开发,9套在售二手房10套在租房源
753,青浦,305,106.8万,10522元,外环外,旭辉玫瑰湾(青浦盈浦)地图,sh4686913举报假一赔百细则,3室2厅1卫,有(一梯二户),89.96平,暂无数据,低区/14层,毛坯,南,2014-09-17,满二,置换,住宅 - 公寓,36438元/平,2012年,住宅 - 公寓,70栋,1255户,上海永升物业管理有限公司,上海旭博置业有限公司,23套在售二手房6套在租房源
754,浦东,375,131.2万,12936元,内环内,陈家门小区(浦东源深)地图,sh4686894举报假一赔百细则,1室1厅1卫,暂无数据,48.29平,暂无数据,高区/6层,简装,南,暂无数据,满二,其它,住宅 - 公寓,78429元/平,1986~1988年,住宅 - 公寓,36栋,716户,洋泾物业,暂无信息,4套在售二手房6套在租房源
755,徐汇,1030,360.5万,35532元,内环内,荣承公寓(徐汇徐家汇)地图,sh4685883举报假一赔百细则,3室2厅2卫,有(二梯六户),125.3平,暂无数据,低区/20层,豪装,南北,暂无数据,满二,折现,住宅 - 公寓,82202元/平,1997年,住宅 - 公寓,2栋,218户,上海采林物业管理有限公司、采林物业,上海唯杰房地产有限公司,1套在售二手房1套在租房源
756,宝山,570,199.5万,19663元,外环外,信达郡庭(宝山罗店)地图,sh4685720举报假一赔百细则,3室2厅2卫,有(一梯二户),124.48平,暂无数据,高区/8层,精装,南北,2014-01-03,满二,折现,住宅 - 公寓,43278元/平,2012年,住宅 - 公寓、商业类,91栋,254户,上海上置物业管理有限公司、上置物业,上海宝山信达银泰房地产有限公司、上海银泰置业股份有限公司,5套在售二手房2套在租房源
757,浦东,225,78.8万,7762元,内中环,金杨新村十街坊(浦东金杨)地图,sh4685115举报假一赔百细则,1室1厅1卫,暂无数据,37.6平,暂无数据,低区/6层,精装,南,2013-08-20,满二,置换,住宅 - 公寓,58472元/平,1993~1998年,住宅 - 公寓,153栋,2498户,上海陆家嘴物业管理有限公司、上海欣城物业有限公司,上海锦和投资集团有限公司,36套在售二手房9套在租房源
758,浦东,540,189万,18629元,内中环,大华锦绣华城（一街区）(浦东北蔡)地图,sh4683392举报假一赔百细则,2室1厅1卫,有(一梯二户),73.7平,暂无数据,低区/6层,简装,暂无数据,2014-01-16,满二,置换,住宅 - 公寓,75369元/平,2008年,住宅 - 公寓,86栋,1625户,上海浦华物业管理有限公司、浦华物业,上海俱进建设实业有限公司,24套在售二手房4套在租房源
759,宝山,308,107.8万,10625元,外环外,馨佳园（韶山路418弄）(宝山顾村)地图,sh4682625举报假一赔百细则,2室1厅1卫,有(一梯二户),78.22平,暂无数据,低区/11层,毛坯,南北,2015-04-17,满二,折现,住宅 - 公寓,42081元/平,2009~2010年,住宅 - 公寓,36栋,864户,明馨物业,金丰建设,18套在售二手房4套在租房源
760,松江,360,126万,12419元,外环外,米兰诺贵都(松江泗泾)地图,sh4682559举报假一赔百细则,2室2厅1卫,有(二梯三户),89.26平,暂无数据,低区/19层,毛坯,南,2014-05-20,满二,其它,住宅 - 公寓,43962元/平,2013~2014年,住宅 - 公寓,46栋,1371户,上海米兰物业公司,上海米兰置业发展有限公司,41套在售二手房14套在租房源
761,松江,285,99.8万,9832元,外环外,华亭新家银杏苑(松江松江老城)地图,sh4681991举报假一赔百细则,2室1厅1卫,暂无数据,71.34平,暂无数据,低区/6层,简装,暂无数据,暂无数据,满五,其它,住宅 - 公寓,38201元/平,2006~2012年,住宅 - 公寓,130栋,1860户,上海新贵盛物业管理有限公司,上海城凯置业有限公司,15套在售二手房5套在租房源
762,浦东,408,142.8万,14075元,中外环,翠竹苑(浦东三林)地图,sh4680993举报假一赔百细则,3室1厅1卫,暂无数据,79.85平,暂无数据,高区/6层,简装,南,2013-04-03,满二,置换,住宅 - 公寓,住宅 - 公寓,101栋,1276户,上海悦华物业管理有限公司、上海临江物业管理有限公司,上海临江房地产开发经营有限公司,17套在售二手房6套在租房源,,
763,闵行,290,101.5万,10004元,中外环,静安新城（九区）(闵行静安新城)地图,sh4680944举报假一赔百细则,1室1厅1卫,有(一梯二户),51.3平,暂无数据,高区/7层,简装,南,2014-08-17,满二,置换,住宅 - 公寓,56395元/平,1998~2003年,住宅 - 公寓,28栋,341户,静安物业,静安置业,6套在售二手房3套在租房源
764,闵行,520,182万,17939元,中外环,新梅花苑(闵行古美)地图,sh4680357举报假一赔百细则,3室2厅2卫,暂无数据,126.24平,暂无数据,高区/6层,中装,南北,2015-10-19,满二,其它,住宅 - 公寓,47982元/平,1995~1997年,住宅 - 公寓,87栋,2121户,上海兴盛物业有限公司、兴盛物业,上海兴盛实业发展（集团）有限公司,39套在售二手房13套在租房源
765,杨浦,230,80.5万,7934元,中外环,工农三村(杨浦中原)地图,sh4679578举报假一赔百细则,1室1厅1卫,暂无数据,37.81平,暂无数据,低区/6层,简装,东南,2014-11-06,满二,置换,住宅 - 公寓,59603元/平,1990~1996年,住宅 - 公寓、商业类,173栋,3906户,上海殷行物业管理有限公司,上海农工商房地产（集团）有限公司、农工商房地产,61套在售二手房13套在租房源
766,普陀,262,91.7万,9038元,内中环,长风四村(普陀长风)地图,sh4679500举报假一赔百细则,2室0厅1卫,暂无数据,43.25平,暂无数据,中区/6层,暂无数据,南,暂无数据,满二,其它,住宅 - 公寓,64037元/平,1983~1993年,住宅 - 公寓、住宅 - 新里,87栋,1911户,上海达苑物业管理有限公司、上海长风物业有限公司,上海长风物业有限公司,17套在售二手房3套在租房源
767,闵行,600,210万,20698元,中外环,上海阳城(闵行梅陇)地图,sh4679365举报假一赔百细则,2室2厅1卫,有(一梯二户),91.3平,暂无数据,低区/7层,精装,南北,暂无数据,满二,置换,住宅 - 公寓,2002~2003年,住宅 - 公寓,176栋,2738户,上海莲阳物业管理有限公司,上海莲城房地产开发有限公司,31套在售二手房8套在租房源,
768,浦东,388,135.8万,13385元,中外环,金橘新苑(浦东三林)地图,sh4679294举报假一赔百细则,1室2厅1卫,有(二梯四户),62.39平,暂无数据,低区/14层,精装,南,2015-07-07,满二,折现,住宅 - 公寓,59793元/平,2006年,住宅 - 公寓、商业类,59栋,2300户,上海悦华物业管理有限公司,上海中房置业股份有限公司、中房集团,15套在售二手房5套在租房源
769,浦东,193,67.5万,6658元,外环外,城南路368弄(浦东川沙)地图,sh4678694举报假一赔百细则,2室1厅1卫,暂无数据,39.19平,暂无数据,高区/5层,精装,南,暂无数据,满二,折现,住宅 - 公寓,49247元/平,1981年,住宅 - 公寓,5栋,108户,高力物业,暂无信息,1套在售二手房3套在租房源
770,宝山,458,160.3万,15800元,中外环,上大阳光乾静园(宝山上大)地图,sh4677572举报假一赔百细则,2室2厅1卫,暂无数据,89.34平,暂无数据,高区/6层,精装,南,2015-06-03,满二,置换,住宅 - 公寓,50167元/平,2005~2006年,住宅 - 公寓,47栋,604户,上海乾溪物业管理有限公司、上海亚大物业发展有限公司,上海乾溪置业总公司,18套在售二手房2套在租房源
771,徐汇,700,245万,24148元,内环内,平华大厦(徐汇斜土路)地图,sh4676319举报假一赔百细则,2室1厅1卫,有(二梯九户),74.98平,暂无数据,低区/23层,暂无数据,暂无数据,2014-05-08,满二,置换,住宅 - 公寓,93054元/平,1994年,住宅 - 公寓,1栋,189户,德律风物业,中星集团,3套在售二手房0套在租房源
772,青浦,470,164.5万,16214元,外环外,河畔家苑(青浦徐泾)地图,sh4675740举报假一赔百细则,3室2厅2卫,暂无数据,139.1平,暂无数据,低区/6层,精装,南,2015-01-23,满二,折现,住宅 - 公寓,37573元/平,2009~2011年,住宅 - 公寓,63栋,738户,徐泾镇物业管理有限公司、徐泾物业,上海市青浦区徐泾房地产开发公司,11套在售二手房0套在租房源
773,浦东,460,161万,15869元,内中环,恒大华城新华苑(浦东三林)地图,sh4675514举报假一赔百细则,2室1厅1卫,暂无数据,74.12平,暂无数据,中区/5层,简装,南北,暂无数据,满二,置换,住宅 - 公寓,61851元/平,1997~2002年,住宅 - 公寓,72栋,860户,恒大置业,恒大集团,10套在售二手房1套在租房源
774,虹口,220,77万,7589元,内环内,密云路471弄(虹口曲阳)地图,sh4674698举报假一赔百细则,1室0厅1卫,暂无数据,32.66平,暂无数据,中区/6层,简装,南,2014-09-17,满二,折现,住宅 - 公寓,70737元/平,1983~1988年,住宅 - 公寓,60栋,1598户,上海江城物业有限公司、大柏树物业,虹房置业,19套在售二手房11套在租房源
775,嘉定,345,120.7万,11902元,外环外,新城金郡(嘉定嘉定新城)地图,sh4674334举报假一赔百细则,2室2厅1卫,有(二梯三户),90.39平,暂无数据,高区/18层,毛坯,南北,暂无数据,满二,置换,住宅 - 公寓,40604元/平,2010~2013年,住宅 - 公寓、商业类、商业类、住宅 - 写字楼,119栋,4369户,江苏新城物业服务有限公司上海分公司、新城物业,上海新城创佳置业有限公司,68套在售二手房18套在租房源
776,普陀,263,92万,9073元,内环内,乐怡苑（普陀）(普陀长寿路)地图,sh4674197举报假一赔百细则,1室1厅1卫,暂无数据,36.93平,暂无数据,高区/7层,豪装,南,2013-09-17,满二,置换,住宅 - 公寓,71366元/平,1989~1998年,住宅 - 公寓,19栋,599户,自主物业,上海宏碁开发有限公司,11套在售二手房2套在租房源
777,浦东,180,63万,6210元,中外环,海高二村(浦东外高桥)地图,sh4673013举报假一赔百细则,1室1厅1卫,暂无数据,38.11平,暂无数据,高区/6层,简装,南,暂无数据,满二,折现,住宅 - 公寓,42557元/平,1994~2005年,住宅 - 公寓,38栋,502户,上海市浦东新区高桥物业发展公司、高桥物业,上海鹏静置业有限公司,8套在售二手房3套在租房源
778,浦东,350,122.5万,12074元,内中环,罗山三村(浦东金杨)地图,sh4669375举报假一赔百细则,2室1厅1卫,暂无数据,58.22平,暂无数据,低区/6层,中装,南,2013-06-01,满二,折现,住宅 - 公寓,56432元/平,1984~1999年,住宅 - 公寓,147栋,2829户,上海通昌物业管理有限公司、通昌物业,上海建工房产有限公司,32套在售二手房7套在租房源
779,杨浦,700,245万,24148元,内环内,圣骊名苑(杨浦东外滩)地图,sh4667552举报假一赔百细则,2室1厅1卫,有(二梯三户),82.82平,暂无数据,高区/21层,毛坯,南,2013-08-08,满二,置换,住宅 - 公寓,84520元/平,2012年,住宅 - 公寓,6栋,420户,上海市卫百辛集团延吉物业管理有限公司、上海圣骊物业管理有限公司,上海圣骊置业有限公司,1套在售二手房1套在租房源
780,虹口,325,113.7万,11212元,内中环,运光小区(虹口曲阳)地图,sh4667526举报假一赔百细则,2室0厅1卫,暂无数据,50.78平,暂无数据,中区/6层,暂无数据,暂无数据,暂无数据,满五,其它,住宅 - 公寓,64994元/平,1981~1999年,住宅 - 公寓、住宅 - 新里,122栋,1760户,上海冠好佳物业管理服务有限公司,上海公惠置业有限公司,19套在售二手房2套在租房源
781,宝山,475,166.2万,16386元,外环外,保利叶语（公寓）（一期）(宝山顾村)地图,sh4667506举报假一赔百细则,2室2厅1卫,有(二梯四户),93.57平,暂无数据,低区/21层,毛坯,南,2014-11-30,满二,其它,住宅 - 公寓,56656元/平,2012年,住宅 - 公寓,18栋,1183户,保利物业,保利集团,19套在售二手房15套在租房源
